product_id,name,brand,item_number,price,barcode,quantity_in_stock,unit_size,description,expiry_date,taxable,stock_bought,stock_sold,stock_expired,price_per_unit,category_id
8267,Drixoral No Drip Extra Moisturizing,drixoral,498592,8.99,056219830150,2,15ml, ,2026-09-30,t,2,0,0,5.13,129
9975,Professional Orthopaedic OTC Theratex Lumbosacral Support 3L,Pro Orthopaedic Select Series,2882,79.99,048503288280,1,1 support,,,t,1,0,0,,109
9976,Professional Orthopaedic OTC Theratex Lumbosacral Support 2L,Pro Orthopaedic Select Series,2882,79.99,048503288273,1,1 support,,,t,1,0,0,,109
8257,NEILMED HYPERTONIC - EXTRA STRENGTH - REFILLS,neilmed,11549,27.99,705928004009,1,70 ct,,2027-09-30,t,1,0,0,16.03,129
8261,"Vicks VapoRub Nasal Decongestant Cough Suppressant Ointment, Lavender Scent, 50g",vicks,127421,8.99,056100080404,1,50g, ,2026-05-30,t,1,0,0,5.71,129
8269,"Otrivin Medicated Cold & Allergy Relief Nasal Decongestant, 30ml Mist Spray",otrivin,10984,12.99,058478460680,1,30ml, ,2028-09-30,t,1,0,0,8.84,129
8259,Vicks VapoRub Lemon Scent Nasal Decongestant Ointment,vicks,650291,15.99,056100300687,1,100g,,2026-10-30,t,1,0,0,9.38,118
8276,"Salinex Nasal Drops, Saline Solution Infants/Children 30mL - Pink",Salinex,185405,7.99,057513076602,4,30ml,,2026-10-31,t,4,0,0,4.70,129
8260,Vicks VapoRub for Children ,vicks,127418,9.99,056100080312,0,50g, ,,t,0,0,0,5.71,118
8262,Vicks Vapopads Refill Pads,vicks,112752,22.99,328785105056,0,10pads, ,,t,0,0,0,12.69,118
8264,Betadine Cold Defence Nasal Spray,betadine,141270,14.99,060025429095,0,20ml,,,t,0,0,0,9.23,118
8265,"BETADINE Sore Throat Gargle, Sore Throat Gargle",betadine,127663,16.99,060025427121,0,240ml,,,t,0,0,0,10.14,118
8266,Dristan - Long Lasting Nasal Spray,dristan,168148,8.99,850024431041,0,15ml, ,,t,0,0,0,5.26,118
8270,"Otrivin Complete Medicated Cold & Allergy Relief Nasal Decongestant, 20ml Measured dose Mist",otrivin,801704,13.99,058478106854,0,20ml,,,t,0,0,0,8.45,118
8272,Rhinaris Nozoil,rhrinaris,623793,19.99,057606015198,0,10ml, ,,t,0,0,0,11.65,118
8263,Vicks Portable Steam Inhaler,vicks,648998,18.99,328785401004,4,1, ,,t,4,0,0,9.65,129
8273,Rhinaris Hypertonic Spray - Nasal Congestion -100ml,rhinaris,112643,14.99,625972020339,2,100ml, ,2026-04-30,t,2,0,0,8.71,129
8268,"Otrivin Medicated Cold & Allergy Relief with Moisturizers, Measured Dose Mist, 20ml",otrivin,11392,10.99,058478460642,5,20ml,"",2028-10-31,t,5,0,0,6.45,129
9974,SENSODYNE SENSITIVE CARE TOOTHBRUSH SOFT 2PK,Sensodyne,176539,11.99,060815402116,3,2 pack,,,t,3,0,0,7.17,109
9973,Truform Unisex Diabetic Socks Mild Compression White Large,Truform,1912WH-L,24.99,048503491253,2,1 pair,,,t,2,0,0,,109
9881,SALONPAS PAIN RELIEF PATCH 20,Salonpas,194557,7.99,4987188500491,2,20 patches,,2027-07-30,t,2,0,0,4.78,120
8275,Salinex Childrens 2+ Nasal Spray 30mL - Blue,Salinex,638338,7.99,057513076404,4,30ml,,2026-07-31,t,4,0,0,4.70,129
8271,Rhinaris Nasal Mist ,rhinaris,861435,9.99,057606223029,1,30ml, ,2027-09-30,t,1,0,0,6.09,129
8278,Aspercreme Extra Strength Arthritis Relieving Cream,Aspercreme,166254,11.99,057990063669,0,106g,,,t,0,0,0,6.86,120
8279,Lakota Back Pain Roll-on Pain Reliever Liquid,Lakota,857508,23.99,697989000505,0,88g, ,,t,0,0,0,13.82,120
8281,Biofreeze Cold Therapy Pain Relief Gel,Biofreeze,121330,19.99,731124000712,0,89ml,"ROLL-ON, FOR ARTHRITIS, BACK PAIN, SORE MUSCLES AND JOINTS",,t,0,0,0,11.61,120
8283,Deepfreeze Deep Relief Ice Gel,Deepfreeze,633750,12.99,057521004512,0,255g," Muscle and Joint Pain Relief, Reduces Inflammation - Ice Pain Relief Gel",,t,0,0,0,8.15,140
8285,Deep Relief Maximum Strength Heat Rub ,Deep Relief,727909,11.99,057521000293,0,100g, ,,t,0,0,0,6.77,120
8289,Icy Hot Extra Strength Pain Relieving Cream,Icy Hot,787663,9.99,069260046456,0,85g,"for Back, Knee, and Joint Pain Relief - Suitable for Discomfort Caused by Sciatica, Arthritis, and Neck Pain - Fast and Effective on Sprains and Strains",,t,0,0,0,5.42,120
8294,Voltaren Emulgel Back & Muscle Pain,Voltaren,124682,18.99,060815057224,0,100g,,,t,0,0,0,11.20,120
8296,Voltaren Emulgel Joint Pain Extra Strength,Voltaren,124130,26.99,060815057248,0,100g,,,t,0,0,0,15.91,120
8297,"Voltaren Emulgel Regular Strength Joint Pain, Topical Pain Relief Cream",Voltaren,6479,23.99,058478107653,0,120g, ,,t,0,0,0,14.26,120
8300,Anusol Multi-Symptom Hemorrhoid Pain Relief Suppositories,Anusol,117834,22.99,058738999363,0,24g,,,t,0,0,0,14.37,121
9428,MKO Immobilizer - XSmall,MKO,LM0192,24.99,738435170271,0,1 brace,,,t,0,0,0,,135
8308,Gravol Ginger Multi-Symptom Cold and Fever Tablets with Willowbark,Gravol,6143,13.99,058738326732,0,20 tab, ,,t,0,0,0,8.18,121
8312,Sleep-eze Extra Strength Gelcaps Nighttime Sleep Aid,Sleep Eze,845909,9.99,075137017207,0,20 ct, ,,t,0,0,0,6.10,122
8313,Sleep-eze D Extra Strength ,Sleep Eze,285312,6.99,075137017405,0,10 ct, ,,t,0,0,0,3.81,122
8317,Jamieson - Melatonin 3 mg - Unflavoured Fast Dissolving Tablets,Jamieson,955823,14.99,064642059000,0,100 ct,,,t,0,0,0,8.57,128
8320,"Webber Melatonin Gummies 10 mg, Cherry Pomegranate",Webbers,136478,16.99,625273036879,0,60 ct,,,t,0,0,0,10.29,122
8309,Gaviscon Nausea Natural Ginger Capsules ,Gaviscon,145802,7.99,042037000936,3,18 cap, ,2026-08-31,t,3,0,0,5.10,130
8323,Sandoz Hydrocortisone 1%,Sandoz,143328,7.99,057513218637,0,30g,,,t,0,0,0,4.50,123
8324,Sandoz Hydrocortisone 1%,Sandoz,84109,9.99,622082282695,0,23g, ,,t,0,0,0,6.39,123
8325,OZONOL ANTIBIOTIC PLUS OINTMENT,Ozonol,133997,12.99,825422000014,0,30g,,,t,0,0,0,7.81,140
8311,SEA-BAND ANTI-NAUSEA WRISTBAND - CHILD,Sea Band,987180,19.99,872798002920,4,1 ct,,,t,4,0,0,11.80,121
8310,SEA-BAND ANTI-NAUSEA WRISTBAND - ADULT,Sea Band,987040,19.99,872798002913,3,1 ct,,,t,3,0,0,11.80,121
8303,Gravol Taste Free - Liquid Gels ,Gravol,605493,4.99,058738327029,4,8 Liq. gels,,2026-03-30,t,4,0,0,3.36,121
8304,Gravol ~ Dimenhydrinate 50mg ,Gravol,20255,5.99,058738325513,2,10 ct, ,2027-10-31,t,2,0,0,3.01,121
8307,Gravol Ginger,Gravol,605477,10.99,058738326633,1,20 tb,"Nausea and upset stomach relief with Organic ginger extract - Non-drowsy, Taste-free and Easy to swallow ",2026-11-30,t,1,0,0,6.18,121
8306,Gravol Kids Liquid Nausea Relief Fruit Flavor,Gravol,20248,11.99,058738325438,5,75 ml, ,2027-06-30,t,5,0,0,7.22,117
8319,Jamieson Melatonin 10 mg Max Strength - Peppermint Flavour Fast Dissolving Tablets,Jamieson,79998,18.99,064642077103,3,60 ct,,2027-08-30,t,3,0,0,11.33,122
8318,Jamieson Melatonin 5 mg Extra Strength - Chocolate Mint Flavour Fast Dissolving Tablets,Jamieson,971473,17.99,064642062123,3,100 ct, ,2028-07-31,t,3,0,0,11.33,122
8299,Anusol Multi-Symptom Hemorrhoid Pain Relief Ointment,Anusol,117833,12.99,058738999325,6,30g,,2028-01-31,t,6,0,0,7.25,121
8316,Webbers - Melatonin Maximum Strength Quick Dissolve 10 mg,Webbers,"23824
",17.99,625273038279,12,60 ct, ,2028-12-31,t,12,0,0,10.29,122
8314,Webbers - Melatonin 1 mg Quick Dissolve Sublingual Tablets,Webbers,72862,9.99,625273036046,2,90 ct, ,2027-10-30,t,2,0,0,5.88,122
8291,MYOFLEX EXTRA STRENGTH CREAM 15% ,MyoFlex,133895,12.99,825422000052,3,100g, ,2025-10-31,t,3,0,0,7.78,120
8315,Webbers Naturals Melatonin 3 mg,Webbers,22225,17.99,625273038255,5,180 ct,,2028-09-30,t,5,0,0,10.29,122
8293,Salonpas PAIN RELIEVING PATCH ,Salonpas,"140199
",4.99,4987188505045,23,20 Patches, ,2026-10-30,t,23,0,0,2.79,120
8286,"Deep Relief Regular Strength Warming Heat Pain Relief Patch, Soothe Aching Muscles ",Deep Relief,480368,12.99,057521009609,2,6 patches, ,2027-12-31,t,2,0,0,7.41,120
8282,Biofreeze BIOFREEZE COLD THERAPY SPRAY,Biofreeze,121329,19.99,731124000736,1,89ml,,2027-05-30,t,1,0,0,11.61,120
8280,"Biofreeze BIOFREEZE ROLL-ON, FOR ARTHRITIS, BACK PAIN, SORE MUSCLES AND JOINTS",Biofreeze,121331,19.99,731124000729,2,74ml,,2027-05-30,t,2,0,0,11.61,120
8762,"Brylcreem - 3-in-1 Hair Cream. Styles, Strengthens, Conditions",Brylcreem,331082,7.99,011509102003,0,132mL,,,t,0,0,0,3.99,110
8763,Bio-Oil - Skincare Oil - Natural,Bio-Oil,155096,39.99,6001159124092,0,200mL,,,t,0,0,0,25.60,109
8765,Nature's Bounty Alpha Lipoic Acid,Nature's Bounty,400135,18.99,029537060080,0,90caps,,,t,0,0,0,10.91,128
8767,Webber Naturals - B6 + B12 + Folic Acid,Webber Naturals,100663,10.99,625273038132,0,120 Caps,,,t,0,0,0,7.39,114
8284,"Deepfreeze Deep Relief Ice Gel, Muscle and Joint Pain Relief, Reduces Inflammation - Ice Pain Relief Gel",Deepfreeze,1347,19.99,057521004543,2,500g, ,2027-06-30,t,2,0,0,12.61,120
8769,Webber Naturals - Coenzyme Q10 100mg,Webber Naturals,958967,21.99,625273038552,0,60tabs,,,t,0,0,0,12.90,114
8770,Swiss Naturals - Cholesterol with Vegapure,Swiss Naturals,305318,31.99,068120918018,0,50gels,,,t,0,0,0,20.25,114
8771,Centrum - ADULT MULTIGUMMIES,Centrum,93180,15.99,062107090827,0,70gummies,,,t,0,0,0,10.29,128
8772,Centrum - ADULT MULTIGUMMIES,Centrum,93177,28.99,062107090834,0,150Gummies,,,t,0,0,0,18.73,114
8773,Centrum - ADULT MULTIGUMMIES 50+,Centrum,120330,28.99,062107090872,0,130gummies,,,t,0,0,0,18.73,114
8777,Webber Natural's - Magnesium BIsglycinate 200mg,Webber Naturals,157674,24.99,625273036947,0,120caps,,,t,0,0,0,14.54,140
8778,Jamp-Magnesium Oxide 420mg,Jamp,161072,20.99,622082283227,0,90tabs,,,t,0,0,0,13.17,140
8780,Dr.Teals - Pink Himalayan Epsom Salt,Dr.Teals,108259,11.99,811068014997,0,1.36kg / 3 lbs,,,t,0,0,0,8.39,111
8781,Dr.Teals - Pure Epsom Salt - Fragrance Free,Dr.Teals,183042,11.99,811068016243,0,1.36kg / 3 lbs,,,t,0,0,0,35.41,111
8783,Ensure Bottle,Ensure,0008,3.50,055325004134,0,1 BOTTLE,CHANGE TO SNACKS,,t,0,0,0,,142
8784,ENSURE PLUS CALORIES BOTTLE,ENSURE,0009,3.50,055325007500,0,1 BOTTLE,CHANGE TO SNACKS THROUGH ADMIN,,t,0,0,0,17.18,142
8786,Uremol - Intense Relief Moisturizing Cream,Uremol,163027,7.99,776097550208,0,100g,,,t,0,0,0,10.69,111
8787,NESTLE Beneprotein - INSTANT PROTEIN POWDER,NESTLE,143818,29.99,043900291703,0,227g,,,t,0,0,0,18.68,128
8788,Nestle ThickenUP - original - INSTANT FOOD THICKENER powder protein,Nestle,167409,10.99,773201062268,0,227g,,,t,0,0,0,7.75,128
8789,Boost Nestle - Instant Protein Powder - Unflavoured,Boost,102519,29.99,041679990254,0,227g,,,t,0,0,0,18.49,128
8797,Holista Restorativ Pure Vitamin E oil,Holista,599209,13.99,620554002451,0,28mL,,,t,0,0,0,9.33,109
8813,Tensor Bandage - Elastic bandage - small,Tensor,8502,8.99,051125057318,1,1 bandage,,,t,1,0,0,,125
8800,Senokot S - Laxative,Senokot,158236,8.99,060025768620,0,20tabs,,,t,0,0,0,5.53,130
8801,Aveeno - Daily moisturizing BODY WASH,Aveeno,464057,15.99,062600063847,0,532mL,,,t,0,0,0,9.54,111
8802,Lactaid - Fast acting tabs,Lactaid,859413,26.99,064541318864,0,40tabs,,,t,0,0,0,19.73,130
8803,Tylenol Children's Complete - Cold Cough and Fever,Tylenol,22529,12.99,062600960993,0,100mL,,,t,0,0,0,7.15,118
8812,Tensor Bandage - Elastic Bandage,Tensor,8517,10.99,051125057325,2,1 bandage,,,t,2,0,0,6.58,125
8811,Webbers - Melatonin 3 mg Quick Dissolve Sublingual Tablets,Webber,124672,16.99,625273036008,0,90tabs,,,t,0,0,0,5.88,122
8814,BandAid - Gauze Pads - Cushion Care - Small,BandAid,72780,4.99,062600963499,0,10 oads,,,t,0,0,0,3.02,115
8815,Muscle Aid Tape Muslce Aid Tale - Muscle tape,Muscle Aid Tape,0007,19.99,853697005267,0,1 roll,,,t,0,0,0,,142
8295,Voltaren Emulgel 12H Extra Strength,Voltaren,59943,23.99,058478110943,10,100g,,2027-08-30,t,11,1,0,14.26,120
8816,Atlas Dexidin 2%- Chlorhexidine gluconate,Atlas,675280,6.99,068625179969,0,115mL,,,t,0,0,0,4.18,141
8806,Polysporin Childrens,Polysporin,152213,16.99,062600252166,7,30g,,2026-03-31,t,7,0,0,11.60,123
8818,Baxter - Saline Solution,Baxter,164578,9.99,00085412676654,9,500mL,,2027-08-30,t,9,0,0,6.13,141
8809,BandAid - Tru Stay Sheer strips,BandAid,695957,10.99,062600061805,2,80bandaids,,,t,2,0,0,6.22,125
8819,3m Nexcare - Absolute Waterproof Tape,3m,158241,6.99,051131222502,4,1 roll,1 inch,,t,4,0,0,3.85,125
8817,Galenova - Isopropyl alcohol,Galenova,45596,12.99,808405005763,6,500mL,,2026-09-30,t,6,0,0,9.49,125
8791,Beano,Beano,38261,18.99,042037103064,1,60tabs,,2027-03-31,t,1,0,0,10.96,144
8804,Benylin Extra strength - ALl in One Cold Flu Cough - Night,Benylin,22417,18.99,062600960917,3,24caps,,2025-12-31,t,3,0,0,11.14,118
8799,Jamieson Biotin - Ultra-Strength 10000mcg,Jamieson,95801,25.99,064642078766,4,45gels,,2026-09-30,t,4,0,0,15.75,128
8805,Cepacol - Childrens Fruity Strawberry,Cepacol,160314,12.49,363824989105,2,36 lozenges,,2026-11-30,t,2,0,0,,117
8810,Webbers - Melatonin 5 mg Quick Dissolve Sublingual Tablets,Webber,748870,9.99,625273036466,4,60 tabs,,2028-11-30,t,4,0,0,5.88,122
8820,Dr. Scholl's Liquid Corn Removers,Dr.Scholl's,163027,7.99,888853001708,0,6 cushions,Liquid Corn Removers - Seal and Heal bandage with cushion,,t,0,0,0,4.87,115
8829,Health One ExtraS. Ibuprofen LIQUID TABS,Health One,0010,10.99,771313225847,0,12 caps,,,t,0,0,0,,133
8832,Advil - Extra Strong LIQUID GELS,Advil,870576,40.99,062107005067,0,80 Liq. Gels,,,t,0,0,0,25.34,118
8834,Health One Allergy Formula Liquid Capsules,Health One,0012,9.99,066000020882,0,20 caps,,,t,0,0,0,,133
8835,MetaMucil - Multi-health Fibre,MetaMucil,17582,31.99,056100005421,0,100caps,,,t,0,0,0,21.53,130
8840,MKO COLD/HOT GEL PACK - Orange,MKO,0015,4.99,738435173258,0,1 pack,,,t,0,0,0,,115
8841,MKO COLD/HOT GEL PACK - Yello,MKO,090322,3.99,738435173241,0,1 Pack,,,t,0,0,0,,115
8839,Cerave - Foaming Facial Cleanser,Cerave,147362,22.99,3606000537569,9,355mL,,,t,9,0,0,12.76,111
8842,Truform - Ladies socks,Truform,1963BL-L,29.99,048503296353,1,1 Pair,"Size: Large
Color: Black
Compression: 15-20mmHg",,t,1,0,0,,136
8785,BENADRYL - TRIPLE ACTION,BENADRYL,146961,17.99,062600305664,7,28g,,2027-03-31,t,7,0,0,10.40,113
8766,Webber Naturals - B100 Complex - All Day Energy Support,Webber Naturals,147724,22.99,625273036893,1,140 tabs,,2026-12-31,t,1,0,0,14.15,114
8768,Webber Naturals - Calcium 500mg,WEBBER NATURALS,479527,13.99,625273050721,8,250tabs,,2029-12-31,t,8,0,0,7.78,114
8845,Truform - Opaque Thigh High Stocking,Truform,0374BL-L,49.99,048503537456,0,1 pair,"Size: Large
Color: Black
Compression: 15-20 mmHg",,t,0,0,0,,136
8846,Truform - Opaque KNEE High Stocking,Truform,0361BL-L,58.99,048503536152,0,1 pair,"Size: Large
Color: Black
Compression: 20-30 mmHg",,t,0,0,0,,131
8847,Truform - TruSheer Ladies Sheer Knee Highs,Truform,0263BL-L,49.99,048503226350,0,1 pair,"Size: Large
Color: Black
Compression: 20-30 mmHg",,t,0,0,0,,131
8848,Truform - Lites Ladies Sheer Thigh Highs,Truform,1774BL-L,39.99,048503277451,0,1 pair,"Size: Large
Color: Black
Compression: 15-20 mmHg",,t,0,0,0,,136
8849,Truform - Lites Ladies Sheer Thigh Highs,Truform,1774BL-XL,39.99,048503277468,0,1 pair,"Size: X-Large
Color: Black
Compression: 15-20 mmHg",,t,0,0,0,,136
8852,Freestyle FreeStyle Lancets,Freestyle,550962,9.99,699073708250,0,100 lancets,Pri,,t,0,0,0,,116
8854,PCP - Personal Care Products PCP Male Urinal,PCP - Personal Care Products,6091,6.99,048503609108,0,1 urinal,,,t,0,0,0,,137
8837,Phillips - Wild Cherry,Phillips,66101,10.99,056500603111,1,350mL,"Constipation Relief, Cramp Free, Stimulant-free, Saline Laxative",2027-10-30,t,1,0,0,6.44,130
8858,Truform - Medical Compression Stockings - Open Toe,Truform,0865BL-L,69.98,048503286552,0,1 pair,"Chekc this

Open Toe",,t,0,0,0,,136
8859,PCP - Personal Care Products PCP Sitz Bath,PCP - Personal Care Products,5040,24.99,048503504007,0,1 bath,,,t,0,0,0,,137
8864,Bausch + Lomb Muro 128,Bausch + Lomb,855296,20.99,010119007159,0,15mL,,,t,0,0,0,12.82,124
8865,Compound W - Wart removers - Maximum strength - NO DRIP tube,CompoundW,316398,14.99,075137008052,0,7g,,,t,0,0,0,8.34,126
8866,Nutrazul Active Magnesium and Zinc,Nutrazul,165867,16.99,628110761521,0,20 tabs,,,t,0,0,0,9.99,128
8869,Truform - BAS ActiveWear Socks Knee High,Truform,1934WH-M,69.99,048503493431,0,1 pair,"Size: Medium
Color: White
Compression: 20-30 mmHg",,t,0,0,0,,136
8857,OTC Professional Orthopaedic OTC Reusable 360 gel sleeve for LOWER/LUMBAR back,OTC,2565,39.99,048503256500,2,1 support,"",,t,2,0,0,,135
8824,Taro Clotrimaderm Cream 1% - Antifungal agent,Taro,699504,12.99,063691007901,2,30g,,2025-05-30,t,2,0,0,7.41,126
8792,Beano,Beano,38263,10.99,042037103057,0,30tabs,,2026-04-30,t,1,1,0,5.97,144
8823,Compound W - Wart removers - Maximum strength - One step invisible pads,Compound W,306936,14.99,075137442443,6,14 pads,,,t,6,0,0,9.41,126
8862,Jamieson Omega Complete Krill 100mg Ultra Strength,Jamieson,80924,39.99,064642078469,1,30 softgels,,2027-10-31,t,1,0,0,24.87,128
8836,TUMS - Antacid - PEPPERMINT ULTRA STRONG 1000mg,TUMS,11475,16.99,068900000964,3,160count,,2039-10-31,t,3,0,0,10.30,144
8827,"Tylenol Arthritis Pain Relief Acetaminophen 650 mg Caplets, VALUE pack",Tylenol,575589,37.99,064541318475,2,170 caplets,,2026-03-31,t,2,0,0,22.23,120
8825,Tylenol Extra Strength Ez Tabs 500mg,Tylenol,771535,19.99,062600142320,5,100eztabs,,2027-09-30,t,5,0,0,11.59,118
8863,Jamieson Dual Action Melatonin Maximum Strength,Jamieson,24657,17.99,064642068248,3,60 caplets,,2027-08-31,t,3,0,0,11.33,122
8828,Health One ExtraS. Ibuprofen 400mg,Health one,0009,14.99,066000021032,7,72caplets,,,t,7,0,0,,133
8830,Health One Ibuprofen ExtraStrength,Health One,0011,10.99,066000021025,3,32caplets,,2025-11-30,t,3,0,0,,133
8833,Advil - LIQUID GELS,Advil,927897,9.99,062107004909,5,16 Liq. Gels,,2027-01-31,t,5,0,0,5.62,118
8822,ZostrixCR 0.075%CREAM,Zostrix,51170,34.99,060752000345,1,60g,"muscle pain

add other zostrix strength",2026-03-31,t,1,0,0,20.24,120
8851,Salonpas SalonPas 6.5X4.2cm,Salonpas,134219,8.99,4987188506035,4,40 patches,,2027-03-31,t,4,0,0,5.34,120
8870,Truform - BAS ActiveWear Socks Knee High,Truform,1934BL-M,69.99,048503293437,0,1 pair,"Size: Medium
Color: Black
Compression: 20-30 mmHg",,t,0,0,0,,136
8871,Truform - Men's Dress Socks,Truform,1944BL-M,45.99,048503194437,0,1 pair,"Size: Medium
Color: Black
Compression: 20-30 mmHg",,t,0,0,0,,136
8875,Touch - Combed Cotton Fasionable Knee High Compression Socks,Touch,1021BL-M,54.99,048503202132,0,1 pair,"Size: Medium
Color: Black
Compression: 20-30 mmHg",,t,0,0,0,,136
8861,Jamp Adult Glycerin suppositories 2100mg,Jamp,39981,9.99,622082281827,8,12 tabs,,2026-05-30,t,8,0,0,6.50,121
8844,Truform - Ladies socks,Truform,1963BL-S,34.99,048503296322,11,1 pair,"Size: Small
Color: Black
Compression: 15-20 mmHg",,t,11,0,0,,136
8843,Truform - Ladies socks,Truform,1963BL-M,29.99,048503296339,9,1 pair,"Size: Medium
Color: Black
Compression: 15-20 mmHg",,t,9,0,0,,136
8867,Truform - BAS ActiveWear Socks,Truform,1934WH-S,69.99,048503493424,1,1 pair,"Size: Small
Color: White
Compression: 20-30 mmHg",,t,1,0,0,,136
8868,Truform - BAS ActiveWear Socks,Truform,1934BL-S,69.99,048503293420,4,1 pair,"Size: Small
Color: Black
Compression: 20-30 mmHg",,t,4,0,0,,136
8877,Truform - Men's Dress Socks,Truform,1943BL-M,34.99,048503194338,3,1 pair,"Size: Medium
Color: Black
Compression: 15-20 mmHg",,t,3,0,0,,136
8872,Truform - Men's MICROFIBER Dress Socks,Truform,1944TN-M,49.99,048503294434,2,1 pair,"Size: Medium
Color: Tan
Compression: 20-30 mmHg",,t,2,0,0,,136
8873,Truform - Men's MICROFIBER Dress Socks,Truform,1944TN-L,49.99,048503294458,2,1 pair,"Size: Large
Color: Tan
Compression: 20-30 mmHg",,t,2,0,0,,136
8878,Truform - Men's Dress Socks,Truform,1943BL-L,34.99,048503194352,1,1 pair,"Size: Large
Color: Black
Compression: 15-20 mmHg",,t,1,0,0,,136
8879,Truform - Men's Dress Socks,Truform,1932BL-M,24.99,048503194239,1,1 pair,"Size: Medium
Color: Black
Compression: 8-15 mmHg",,t,1,0,0,,136
8876,Touch - Combed Cotton Fasionable Knee High Compression Socks,Touch,1021BL-XL,62.99,048503202163,4,1 pair,"Size: X-Large
Color: Black
Compression: 20-30 mmHg",,t,4,0,0,,136
8881,Truform - Men's Casual Socks,Truform,1933BL-XL,34.99,048503293369,0,1 pair,"Size: X-Large
Color: Black
Compression: 15-20 mmHg",,t,0,0,0,,136
8882,Touch - Combed Cotton Fasionable Knee High Compression Socks,Touch,1061BL-S,34.99,048503206123,0,1 pair,"Size: Small
Color: Black
Compression: 15-20 mmHg",,t,0,0,0,,136
8883,Touch - Combed Cotton Fasionable Knee High Compression Socks,Touch,1061BL-M,34.99,048503206130,0,1 pair,"Size: Medium
Color: Black
Compression: 15-20 mmHg",,t,0,0,0,,136
8885,Truform - TruSoft Diabetic Socks Knee High,Truform,1913WH-S,24.99,048503491321,0,1 pair,"Size: Small
Color: White
Compression: 8-15 mmHg",,t,0,0,0,,136
8888,Truform - TruSoft Diabetic Socks MINI CREW SOCKS,Truform,1911WH-M,24.99,048503491130,0,1 pair,"Size: Medium
Color: white",,t,0,0,0,,136
8895,PCP - Personal Care Products PCP - Back Safety Seat with Backrest,PCP - Personal Care Products,7003,79.99,048503700355,0,1 seat,,,t,0,0,0,,137
8898,PCP - Personal Care Products PCP - Toilet Safety Rail,PCP - Personal Care Products,7026,39.99,048503702601,0,1 rail,,,t,0,0,0,,137
8899,PCP - Personal Care Products PCP - Adjustable Bath Safety Step,PCP - Personal Care Products,7100,49.99,048503710002,0,1 seat,,,t,0,0,0,,137
8904,PCP - Personal Care Products PCP - 5 locking raised toilet seat with arms,PCP - Personal Care Products,7016,89.99,048503701604,0,1 seat,,,t,0,0,0,,137
8905,PCP - Personal Care Products PCP - Shower Safety Mat,PCP - Personal Care Products,7039,24.99,048503703905,0,1 mat,,,t,0,0,0,,137
8906,PCP - Personal Care Products PCP - Bath Safe Mat,PCP - Personal Care Products,7036,29.99,048503703608,0,1 mat,,,t,0,0,0,,137
9363,Crunchies,Cadbury,56,1.99,061200225952,0,1 bar,,,t,0,0,0,,138
8900,PCP - Personal Care Products PCP - Ring Cushion,PCP - Personal Care Products,6233,39.99,048503623210,3,1 seat,,,t,3,0,0,,137
8907,PCP - Personal Care Products PCP - Safety Grab Bar 18,PCP - Personal Care Products,8418,49.99,048503841805,3,1 rod,,,t,3,0,0,,137
8903,AquaSense Aquasense - Bathmat,AquaSense,116381,32.99,754021210596,1,1 mat,,,t,1,0,0,17.52,137
8908,PCP - Personal Care Products PCP - Safety Grab Bar 12,PCP - Personal Care Products,8412,34.99,048503841201,1,1 rod,,,t,1,0,0,,137
8896,PCP - Personal Care Products PCP - Bathtub Safe Assist,PCP - Personal Care Products,7255,59.99,048503725501,1,1 assist,,,t,1,0,0,,137
8902,PCP - 4 toilet seat riser with removable arms,PCP,7027,89.99,048503702700,2,1 seat,,,t,2,0,0,,137
8909,PCP - Personal Care Products PCP - Universal Locking Raised Toilet Seat (5 inch lift),PCP - Personal Care Products,7020,84.99,048503702007,2,1 seat,,,t,2,0,0,,137
8910,PCP - Personal Care Products PCP - 3 Locking Raised Toilet Seat with lower profile,PCP - Personal Care Products,7019,59.99,048503701901,3,1 seat,,,t,3,0,0,,137
8915,Medpro - Plastic Sitz Bath,Medpro,132167,24.99,775757606750,0,1 unit,,,t,0,0,0,,137
8931,Health One - Sterile Pads 4 x 4,Health One,125282,4.99,627980500483,2,12 pads,,,t,2,0,0,,133
8918,PCP - Personal Care Products PCP - Padded Round Safety Stool,PCP - Personal Care Products,7101,59.99,048503710101,0,1 stool,,,t,0,0,0,,137
8926,Orange Naturals - Magnesium Glycinate,Orange Naturals,85744,25.99,886646020219,0,90 veg caps,,,t,0,0,0,14.94,128
8927,Metamucil 4 in 1 fibre - SUGAR FREE,Metamucil,833475,54.99,037000376200,0,1.04kg,,,t,0,0,0,42.49,130
8928,Health One - 24 hour Allergy Remedy,Health One,0017,7.99,066000020820,0,12 tabs,,,t,0,0,0,,129
8930,Systane Ultra - Home away pack,Systane,826982,22.99,056394310133,0,1X5 + 1X10,,,t,0,0,0,13.84,124
8934,Champion Professional Neoprene Wrist-Thumb Support,Champion,C303,29.99,048503030322,0,1 brace,Size: S,,t,0,0,0,,135
8935,Champion Airmesh Wrist Wrap,Champion,0446,29.99,048503044602,0,1 brace,One Size,,t,0,0,0,,135
8938,MKO - Thumb Brace - Universal,MKO,3009,39.99,738435171490,0,1 brace,Universal Size,,t,0,0,0,,135
8941,Professional Orthopaedic OTC Elbow Support Wrap - S,Professional Orthopaedic,2429,39.99,048503242923,0,1 brace,Size: S,,t,0,0,0,,135
