product_id,name,brand,item_number,price,barcode,quantity_in_stock,unit_size,description,expiry_date,Taxable,stock_bought,stock_sold,stock_expired,price_per_unit,category_id
9279,Nutella & GO,Nutella,111,2.99,062020050526,1000,52g,,,TRUE,0,0,0,,138
9285,5ive Gum Watermelon,5ive,09,1.99,064900423987,1000,1 pack,add spearmint back - testing delete,,TRUE,0,0,0,,138
9281,MKO Moist Heat Pad - Small - Neck,MKO,LMS115,34.99,7.38435E+11,1000,1 pad,,,TRUE,0,0,0,,138
9286,Flake,Cadburt,51,1.99,061200054606,1000,1 bar,,,TRUE,0,0,0,,138
9306,Figure 8 Clavicle Strap,Professional Orthopaedic,2454,34.99,048503245429,0,1 brace,,,TRUE,0,0,0,,135
9288,TEVA - Glycerin Suppositories,Teva,62752,7.99,058739743538,0,24 TABS,,,TRUE,0,0,0,6.63,121
9338,Champion Professional Quality Industrial Belt - Medium,Champion,0,89.99,060553405080,0,1 support,,,TRUE,0,0,0,,135
9506,Temp ANSWER,Temp ANSWER,Temp ANSWER,1.99,123456,0,1,Enter appropriate deatils about the product.,2025-01-23,TRUE,0,0,0,,109
9328,Tena Men Absorbent Guard,Tena,69357,23.99,768702506007,1,20 pads,,,TRUE,0,0,0,14.24,140
8164,Cetaphil,cetaphil,606368,14.99,772618072501,1,250, ,,TRUE,0,0,0,8.71,111
8169,Glysomed Hand Cream,glysomed,64924,12.99,041388005003,2,200, ,,TRUE,0,0,0,7.46,111
9359,Unisom Extra Strength Sleeping Tabs 50mg,Unisom,857045,8.99,6.28791E+11,2,20 tabs,,,TRUE,0,0,0,5.51,122
9377,Jamieson 100% pure Vitamin E oil,Jamieson,726513,17.99,064642053060,2,28mL,,,TRUE,0,0,0,11.2,142
9368,Bayer One a day Men,Bayer,176486,19.99,056500372796,1,90 tabs,,,TRUE,0,0,0,11.77,140
9319,Ez Health Needles 32G 6mm,EZ Health,157655,27.99,6.71004E+11,2,100 needles,,,TRUE,0,0,0,,116
9513,Jamieson MegaCal Calcium 650mg + D3IU,Jamieson,230730,18.99,064642048714,3,120 caplets,,,TRUE,0,0,0,11.33,142
8699,Freestyle Sterile Lancets 28 Gauge,Freestyle,"94529
",14.99,093815704270,3,28ct, ,,TRUE,0,0,0,,116
8446,Health One Tough Bandages ,Health One,0,4.99,127,0,20 ct, ,,TRUE,0,0,0,,133
8183,Jamieson Calcium Citrate Plus Vitamin D3 Caplets,Jamieson,122387,19.99,064642028471,3,120 cap,,2025-03-31,TRUE,0,0,0,11.33,114
9668,Tylenol #1,Teva,0,19.99,064589001926,7,100 caps,,,TRUE,0,0,0,,142
9348,Professional Orthopaedic OTC Elastic Rib Belt Men - Large,Professional Orthopaedic,2459,39.99,048503245955,0,1 brace,,,TRUE,0,0,0,,135
9394,Champion Professional QUality Lightweight industrial Belt - Small,Championq,0208,89.99,060553405097,0,1 brace,,,TRUE,0,0,0,,135
9278,Pringles Mexican Street Corn,Pringles,95,3.99,064100150621,1000,1 can,,,TRUE,0,0,0,,138
9283,Oh Henry,Oh henry,74,1.99,068000792820,1000,1 bar,,,TRUE,0,0,0,,138
9291,Aero Pepermint,Aero,46,1.99,059800523110,1000,1 pack,,,TRUE,0,0,0,,138
8586,Orajel - Canker Sores,OraJel,796516,8.99,059972101604,2,9.5 g,,,TRUE,0,0,0,5.53,109
8656,Luxa D 2000iu - Vitamin D softgels,luxa D,117422,11.99,6.22082E+11,14,100ct,,,TRUE,0,0,0,7.32,114
8470,Pedialyte Electrolyte - Fruit,Pedialyte,674846,13.99,055325803652,3,1-L,Oral Rehydration Solution,,TRUE,0,0,0,8.13,128
8182,Jamieson Mega Cal Calcium 650 mg + Vitamin D3 400 IU Value Size,Jamieson,97977,32.99,064642079619,1,250 ct, ,,TRUE,0,0,0,20.17,114
9429,One a Day women,Bayer,176485,18.99,056500372789,1,90 tabs,,,TRUE,0,0,0,11.77,114
8566,Bausch + Lomb Preservision AREDS 2,bausch + Lomb,182688,41.99,3.24209E+11,3,120 ct,,,TRUE,0,0,0,24.12,124
8564,Bausch + Lomb PreserVision - Omega 3,bausch + Lomb,178931,39.99,3.24209E+11,2,120 ct,,,TRUE,0,0,0,24.12,124
8456,D-Drops Baby 400 IU,D-Drops,821660,18.99,8.51228E+11,1,2.5 ml,Vitamin D drops for Babies,,TRUE,0,0,0,10.94,117
8614,Gilllette - Fusion hydra Ultra-sensitive Gel,Gilllette,182182,4.99,047400130920,3,70g,,,TRUE,0,0,0,1.84,110
8570,Clear-Care Plus - HydraGlyde,Clear Care,92806,21.99,056394300547,2,360 ct,,,TRUE,0,0,0,12.77,124
9404,"LumboSacral Support 7"" Elastic - Large",Professional Orthopaedic,2891,65.99,048503489151,0,1 brace,Size: large,,TRUE,0,0,0,,135
9405,Champion Professional Quality Industrial Belt - 2L,Championn,0208,89.99,060553405110,0,1 brace,,,TRUE,0,0,0,,135
9406,MKO Immobilizer - Medium,MKO,LM0192,24.99,7.38435E+11,0,1 brace,,,TRUE,0,0,0,,135
9415,ObusForme - XXL,ObusForme,0,69.99,064845231425,0,1 brace,Size: XXL,,TRUE,0,0,0,,135
9426,Professional Orthopaedic OTC Multiple use elastic Binder for Women - Small,Professional Orthopaedic,2688,49.99,048503268824,0,1 brace,,,TRUE,0,0,0,,135
9427,ObusForme - S,ObusForme,0,69.99,064845227817,0,1 brace,men,,TRUE,0,0,0,,135
9428,MKO Immobilizer - XSmall,MKO,LM0192,24.99,7.38435E+11,0,1 brace,,,TRUE,0,0,0,,135
9416,MKO Immobilizer - Large,MKO,LM0192,24.99,7.38435E+11,0,1 brace,,,TRUE,0,0,0,,135
9407,Cepacol Value Pack,Cepacol,64180,12.99,3.63825E+11,0,36 lozenges,,,TRUE,0,0,0,7.78,118
9431,Vagisil Extra Strength,Vagisil,709592,8.99,011509014108,5,30g,,,TRUE,0,0,0,5.74,127
8447,Health One Calcium 500mg ,Health One,0,14.99,128,0,250 ct, ,,TRUE,0,0,0,,133
8448,Health One Extra Strength Cetrizine Tabs 10 mg ,Health One,0,12.99,129,0,24 ct, ,,TRUE,0,0,0,,133
8613,Gillette - Moisturing Shave Gel,Gilllette,197962,6.99,047400130715,1,75g,,,TRUE,0,0,0,4.05,110
8458,Hydrasense Ultra-gentle Mist Nasal Spray,Hydrasense,62415,24.99,056219254932,3,210 Ml,"Baby Nasal Care, 100% Natural Sourced Seawater, Preservative-free""",,TRUE,0,0,0,14.33,117
8469,Pedialyte Electrolyte Powder Sticks - APPLE,Pedialyte,114147,14.99,055325001515,1,"8 x 8.5 g,",Oral Rehydration Solution,,TRUE,0,0,0,9.07,128
8615,Gilllette - Satin Care Dry Skin,Gilllette,196014,5.99,047400141506,1,198g,,,TRUE,0,0,0,3.89,110
8500,Vagisil Scentsitive Scents White Jasmine ,Vagisil,121101,8.99,011509018045,2,240 mL,,,TRUE,0,0,0,,142
9295,RIb Belt - Male,MKO,1388,39.99,6.1057E+11,0,1 brace,,,TRUE,0,0,0,,135
9296,MKO Pulley Back Brace - XL,MKO,LMS911,49.99,7.38435E+11,0,1 brace,Size: XL,,TRUE,0,0,0,,135
9317,Champion Professional neoprene Shoulder Support - Small,Champion,0327,99.99,048503032722,0,1 brace,,,TRUE,0,0,0,,135
9318,MKO Pulley Back Brace - M,MKO,LMS911,49.99,7.38435E+11,0,1 brace,,,TRUE,0,0,0,,135
9326,MKO Pulley Back Brace - L,MKO,LMS911,49.99,7.38435E+11,0,1 brace,Size: Large,,TRUE,0,0,0,,135
9357,Professional Orthopaedic OTC Elastic Rib Belt - XLarge,Professional Orthopaedic,2659,44.99,048503265960,0,1 brace,,,TRUE,0,0,0,,135
9367,Professional Orthopaedic OTC Elastic Rib Belt Men - XLarge,Professional Orthopaedic,2459,39.99,048503245962,0,1 brace,,,TRUE,0,0,0,,135
9376,Champion Professional QUality Lightweight industrial Belt,Champion,0208,89.99,048503020835,0,1 brace,,,TRUE,0,0,0,,135
8168,Eucerin Healing Ointment,eucerin,147260,21.99,056594014053,0,190, ,,TRUE,0,0,0,13.74,111
8187,Jamieson Cranberry 250 mg ,Jamieson,18800,18.99,064642067739,0,100 cap, ,,TRUE,0,0,0,11.33,114
9669,Temp,Temp ANSWER,Temp ANSWER,9.99,1,10,1 unit,Enter appropriate deatils about the product.,2025-02-05,TRUE,0,0,0,,109
8462,Lansinoh HPA Lanolin Nipple Cream 100% Natural & Safe for baby,Lansinoh,22664,15.99,044677940504,1,40 Grams,,,TRUE,0,0,0,9.09,117
9351,5ive Peppermint,5ive,11,1.99,064900408403,1000,1 pack,,,TRUE,0,0,0,1.96,138
8185,"Jamieson Vitamin C 1,000 mg",Jamieson,892877,23.99,064642020789,1,100 ct,,,TRUE,0,0,0,14.37,142
9340,One a Day Women 50+,Bayer,176488,19.99,056500372802,4,90 tabs,,,TRUE,0,0,0,11.77,114
8466,HYDRALYTE ELECTROLYTE Tabs - Berry,HYDRALYTE,53569,15.99,9.32617E+12,1,15 ct,,,TRUE,0,0,0,9.51,140
8579,GUM PROXABRUSH REFILL,GUM,17946,6.99,070942305143,5,10 ct,,,TRUE,0,0,0,3.81,109
9449,Jamieson Echinacea 1200mg Extra Strength,Jameison,638973,24.99,064642025647,2,120 tabs,,,TRUE,0,0,0,15.2,128
9337,Hershey's Kisses,Hershey's,117,4.99,056600393981,1000,78g,,,TRUE,0,0,0,,138
9397,Coke,Coke,99,1.99,06782900,1000,355mL,,,TRUE,0,0,0,,138
9494,Motrin Infant Ibuprofen Suspension,Motrin,332437,12.99,064541308988,0,30mL,,,TRUE,0,0,0,7.59,117
8793,Ene-Med ,Ene-Med,181558,4.99,055934871097,9,130mL,relief of constipation,,TRUE,0,0,0,2.51,130
8764,Australian Goal Australian Gold - Soothing ALOE GEL,Australian Goal,169268,9.99,054402700518,2,237mL,,,TRUE,0,0,0,6.72,111
8501,Vagisil Scentsitive Scents Peach Blossom,Vagisil,121612,8.99,011509018076,1,240 mL,,,TRUE,0,0,0,,127
8755,Webber Ointment Jar,Webber,928256,11.99,065798431092,1,50g,JAR,,TRUE,0,0,0,7.23,111
8710,Dex-4 Glucose tablets Assorted Fruits,Dex-4,100376,16.99,057565961154,0,50ct, ,,TRUE,0,0,0,9.3,116
8757,Nivea Men - Protect & Care - Face Moisturizer,Nivea Men,695700,12.99,056594888081,1,75mL,,,TRUE,0,0,0,8.66,111
8763,Bio-Oil - Skincare Oil - Natural,Bio-Oil,155096,39.99,6.00116E+12,0,200mL,,,TRUE,0,0,0,25.6,109
8775,Webber Naturals D3 1000iu,Webber Naturals,167306,18.99,6.25273E+11,0,500tabs,,,TRUE,0,0,0,11.1,114
8776,Nature's Bounty - Ester-C 1000mg,Nature's Bountry,159700,19.99,029537000505,0,90tabs,,,TRUE,0,0,0,11.89,114
8802,Lactaid - Fast acting tabs,Lactaid,859413,26.99,064541318864,0,40tabs,,,TRUE,0,0,0,19.73,130
8855,PCP - Personal Care Products PCP Female Urinal,PCP - Personal Care Products,6088,10.99,048503608804,0,1 urinal,,,TRUE,0,0,0,,137
8328,"Polysporin Original Antibiotic Ointment,",Polysporin,152206,12.99,062600252241,2,15g,,,TRUE,0,0,0,7.51,123
8255,NeilMed Sinus Rinse Complete Kit,NeilMed,645598,23.99,7.05928E+11,2,50 ct,,,TRUE,0,0,0,14.81,118
8837,Phillips - Wild Cherry,Phillips,66101,10.99,056500603111,1,350mL,"Constipation Relief, Cramp Free, Stimulant-free, Saline Laxative",,TRUE,0,0,0,6.44,130
9199,Drive Cast Protector Arm,Drive,148805,22.99,8.22384E+11,0,1 CAST PROTECTOR,,,TRUE,0,0,0,,135
9555,Ddrops,DDROPS,821587,12.99,8.51228E+11,16,180 drops,,,TRUE,0,0,0,7.63,128
8334,Band Aid WATERBLOCK FLEX,Band Aid,169072,10.99,062600476630,10,20 Patches,,,TRUE,0,0,0,6.22,142
8253,Robitussin Mucus & Phlegm Extra Strength Syrup Cherry,robitussin,759183,18.99,062107473002,0,250 ML, ,,TRUE,0,0,0,13.8,118
8313,Sleep-eze D Extra Strength ,Sleep Eze,285312,6.99,075137017405,0,10 ct, ,,TRUE,0,0,0,3.81,122
8324,Sandoz Hydrocortisone 1%,Sandoz,84109,9.99,6.22082E+11,0,23g, ,,TRUE,0,0,0,6.39,123
8212,Claritin Kids Syrup Allergy Medicine,Claritin,29284,13.99,056219961212,1,120 ml,,,TRUE,0,0,0,7.91,142
8198,ACET 160mg Acetaminophen Suppositories,Acet,637645,15.99,057606043528,1,12 ct,Suppositories,,TRUE,0,0,0,9.25,140
8211,Benadryl Kids Chewable Tabs Grape,Benadryl,93314,16.99,062600964120,3,20 Chewable tabs,,,TRUE,0,0,0,9.86,140
8794,GELUSIL - Antacid/Antigas - COOLMINT,GELUSIL,190692,15.99,6.64985E+11,2,100TABS - CHEWABLE,,,TRUE,0,0,0,10.13,130
8803,Tylenol Children's Complete - Cold Cough and Fever,Tylenol,22529,12.99,062600960993,2,100mL,,,TRUE,0,0,0,7.15,118
8833,Advil - LIQUID GELS,Advil,927897,9.99,062107004909,6,16 Liq. Gels,,,TRUE,0,0,0,5.62,118
8254,NeilMed Sinus Rinse Premixed Refill Packets,Neilmed,417667,27.99,7.05928E+11,4,100 ct, ,,TRUE,0,0,0,16.03,118
8804,Benylin Extra strength - ALl in One Cold Flu Cough - Night,Benylin,22417,18.99,062600960917,3,24caps,,,TRUE,0,0,0,11.14,118
9198,Benylin Cough Complete Extra Strength,Benylin,835744,12.99,060093262877,2,100 ml,,,TRUE,0,0,0,7.61,118
8732,NyQuil - Cold & Flu - Cherry,NyQuil,168673,16.99,056100074854,2,354mL,,,TRUE,0,0,0,10.79,118
8258,Vicks Vaporub Ointment,vicks,650192,15.99,056100300670,5,115 ML, ,,TRUE,0,0,0,9.38,118
8724,MYOFLEX EXTRA STRENGTH CREAM 20%,myoflex,137561,15.99,8.25422E+11,14,100g,,,TRUE,0,0,0,9.7,120
8256,"NeilMed NasaFlo Neti Pot, Natural soothing saline nasal wash",neilmed,171066,24.99,7.05928E+11,2,100 ct, ,,TRUE,0,0,0,14.81,118
9492,Tums Peppermint 1000mg- Ultra Strength,Tums,69195,8.99,06896938,1,72 tabs,Category fix,,TRUE,0,0,0,5.31,121
8321,Bacitin Ointment,Bacitin,506386,8.99,057606490841,1,30g,,,TRUE,0,0,0,5.1,123
8780,Dr.Teals - Pink Himalayan Epsom Salt,Dr.Teals,108259,11.99,8.11068E+11,2,1.36kg / 3 lbs,,,TRUE,0,0,0,8.39,111
8330,Band-Aid Flexible Fabric Adhesive Bandages,Band Aid,977926,8.99,3.8137E+11,1,20 Patches,Adhesive Bandages Knuckle Fingertip,,TRUE,0,0,0,4.99,140
8766,Webber Naturals - B100 Complex - All Day Energy Support,Webber Naturals,147724,22.99,6.25273E+11,3,140 tabs,,,TRUE,0,0,0,14.15,114
8781,Dr.Teals - Pure Epsom Salt - Fragrance Free,Dr.Teals,183042,11.99,8.11068E+11,2,1.36kg / 3 lbs,,,TRUE,0,0,0,35.41,111
8209,Benadryl Childrens Liquid Bubble Gum Flavour,Benadryl,194076,12.99,060093265809,2,100 ml,,,TRUE,0,0,0,7.76,117
8770,Swiss Naturals - Cholesterol with Vegapure,Swiss Naturals,305318,31.99,068120918018,2,50gels,,,TRUE,0,0,0,20.25,114
8194,"Jamieson Liquid Glucosamine 1,500 mg Maximum Strength - Wild Cherry Flavour",Jamieson,644278,24.99,064642027252,3,350 ml, ,,TRUE,0,0,0,15.2,114
8787,NESTLE Beneprotein - INSTANT PROTEIN POWDER,NESTLE,143818,29.99,043900291703,4,227g,,,TRUE,0,0,0,18.68,128
9493,Advil Pediatrics Drops,Advil,954743,13.99,062107004541,1,24 mL,,,TRUE,0,0,0,8.88,118
9515,Gravol Ginger Lozenges,Gravol,322602,10.99,058738326824,1,20 Lozenges,,,TRUE,0,0,0,6.18,121
8691,Therma Kool Reusable Hot-Cold Compress- 6 x 9.75 in,Therma Kool,0016,11.99,010824008106,7,1,#NAME?,,TRUE,0,0,0,,120
8189,Jamieson Maximum Concentrate Cranberry Complex 500 mg,Jamieson,140081,41.99,064642091833,3,100 ct, ,,TRUE,0,0,0,24.87,114
8196,Jamieson Probiotic 30 Billion,Jamieson,173948,44.99,064642057648,1,30 ct,,,TRUE,0,0,0,27.63,114
8190,"Jamieson Vitamin D3 1,000 IU Tablets",Jamieson,632158,15.99,064642052544,1,240 ct,,,TRUE,0,0,0,9.4,142
8768,Webber Naturals - Calcium 500mg,WEBBER NATURALS,479527,13.99,6.25273E+11,8,250tabs,,,TRUE,0,0,0,7.78,114
8192,Jamieson Vitamin E 400 IUper268 mg AT,Jamieson,737098,32.99,064642020376,1,120 Softgels,,,TRUE,0,0,0,19.62,142
9670,Hylo - Dry Eye Relief,Candor Vision,149136,59.99,8.34104E+11,5,10ml,,,TRUE,0,0,0,35.92,142
8243,"NyQuil COMPLETE Cold, Flu, and Congestion Medicine, Honey",Nyquill,163478,23.99,056100083825,1,354 ML,,,TRUE,0,0,0,14.14,118
8327,"Polysporin Complete Antibiotic Ointment, Heal-Fast Formula,",Polysporin,152202,14.99,062600252173,1,15g,,,TRUE,0,0,0,8.69,123
8262,Vicks Vapopads Refill Pads,vicks,112752,22.99,3.28785E+11,0,10pads, ,,TRUE,0,0,0,12.69,118
9438,Jamieson Zinc 10mg,Jamieson,816959,12.99,064642021595,1,100 tabs,,2028-07-30,TRUE,0,0,0,7.74,128
8295,Voltaren Emulgel 12H Extra Strength,Voltaren,59943,23.99,058478110943,3,100g,,,TRUE,0,0,0,14.26,120
8184,Jamieson Chewable Vitamin C 500 mg Tangy Orange Flavour,Jamieson,198515,14.99,064642020314,2,120 ct,,2026-04-30,TRUE,0,0,0,9.12,128
8405,Tylenol Extra Strength Pain Relief Acetaminophen 500mg Caplets,Tynenol,141308,34.99,062600347053,0,200 ct, ,,TRUE,0,0,0,20.77,117
8410,Tylenol Regular Strength Pain Relief Acetaminophen 325mg Liquid Gels,Tynenol,92271,25.99,062600963161,0,115 ct,CHANGE TO TYNENOL,,TRUE,0,0,0,15.46,128
8506,Health One DIGITAL THERMOMETER W/10 SECOND READ,Health One,0,0,6.27981E+11,0,1 Thermometer, ,,TRUE,0,0,0,,133
9482,Sensodyne Pronamel gentle Whitening Value Size,Sensodyne,79897,10.99,060815031347,0,110mL,,,TRUE,0,0,0,6.49,109
9213,CeraVe Renewing SA Lotion,CeraVe,147377,22.99,3.606E+12,0,237mL,,,TRUE,0,0,0,14.11,111
8820,Dr. Scholl's Liquid Corn Removers,Dr.Scholl's,163027,7.99,8.88853E+11,0,6 cushions,Liquid Corn Removers - Seal and Heal bandage with cushion,,TRUE,0,0,0,4.87,115
8207,Advil Childrens Advil Dye Free Grape,Advil,523092,22.99,062107006446,0,230 ml,,,TRUE,0,0,0,14.19,117
8204,Advil Childrens Advil Suspension Dye-free Bubble Gum,Advil,164474,13.99,062107006415,0,100 ml,,,TRUE,0,0,0,8.26,117
8180,"Jamieson Biotin 10,000 mcg Softgels Value Size",Jamieson,147128,29.99,064642091758,0,90 ct,,,TRUE,0,0,0,17.68,114
8161,Cerave - Moisturizing Cream w/PUMP,cerave,133539,34.99,3.606E+12,3,562 ml,,,TRUE,0,0,0,20.83,111
8156,Bio oil Skincare Oil,bio oil,537407,37.99,8.91038E+11,0,200 ml, ,,TRUE,0,0,0,22.61,111
8326,OZONOL OINTMENT,Ozonol,137563,17.99,8.25422E+11,0,30g,,,TRUE,0,0,0,10.46,140
9483,Sensodyne Pronamel Extra-Fresh Value Size,Sensodyne,80697,10.99,060815031309,2,110mL,,,TRUE,0,0,0,6.49,109
8157,Bio oil Skincare Oil,bio oil,788992,26.99,8.91038E+11,0,125 ml,,,TRUE,0,0,0,16.19,111
8158,Cerave Foaming facial cleanser,cerave,145838,24.99,3.606E+12,0,562 ml, ,,TRUE,0,0,0,14.78,111
8336,Band Aid WATER BLOCK TOUGH-STRIPS Extra Large,Band Aid,888537,8.99,062600062222,3,10 Patches,"WATER BLOCK TOUGH-STRIPS Extra Large, Adhesive Bandages for Wound Care, Heavy duty Protection for Minor Cuts and Scrapes",,TRUE,0,0,0,4.99,142
8293,Salonpas PAIN RELIEVING PATCH ,Salonpas,"140199
",4.99,4.98719E+12,14,20 Patches, ,,TRUE,0,0,0,2.79,120
8155,Aveeno anti-itch,aveeno,794594,15.99,3.8137E+11,1,118ml,,,TRUE,0,0,0,9.75,142
8402,Tylenol Extra Strength Pain Relief Acetaminophen 500mg Caplets,Tynenol,184990,6.99,062600142504,1,24 caplets,,,TRUE,0,0,0,4.17,140
8408,Tylenol Regular Strength Pain Relief Acetaminophen 325mg EZTabs,Tynenol,23953,19.99,062600961013,3,120 ct, ,,TRUE,0,0,0,11.44,117
8406,Tylenol Extra Strength Pain Relief Acetaminophen 500mg Rapid Release Gels,Tynenol,109475,25.99,062600231888,4,80 gel cap,,,TRUE,0,0,0,15.61,117
8409,Tylenol Regular Strength Pain Relief Acetaminophen 325mg Caplets,Tynenol,176974,6.99,062600142610,6,24 ct, ,,TRUE,0,0,0,3.85,117
9211,Tylenol Regular Strength - 325 mg tab,Tylenol,836536,16.99,062600142177,2,100 tabs,325 mg tab - Regular Strength,,TRUE,0,0,0,10.5,118
9518,Chloraseptic Sore Throat Spray - Cool Mint,Chloraseptic,585992,13.99,6.78112E+11,1,177 ml,,,TRUE,0,0,0,7.96,118
9437,"Tylenol Extra Strength Pain Reliever Medicine for Headache, Back Pain and to Reduce Fever, Acetaminophen Rapid Release Gelcaps, 500mg",Tylenol,109474,10.99,062600231871,1,24 caplets,,,TRUE,0,0,0,6.35,118
9484,DulcoLax Bisacodyl 5mg,Dulcolax,156263,24.99,057990063379,3,100 tabs,,,TRUE,0,0,0,14.71,130
9212,CeraVe Hydrating Cleanser,CeraVe,191223,18.99,3.606E+12,1,237ml,,,TRUE,0,0,0,11.42,111
8307,Gravol Ginger,Gravol,605477,10.99,058738326633,2,20 tb,"Nausea and upset stomach relief with Organic ginger extract - Non-drowsy, Taste-free and Easy to swallow ",,TRUE,0,0,0,6.18,142
8162,Cerave Acne Foaming Cleanser,Cerave,165820,23.99,3.606E+12,2,150 ml,,,TRUE,0,0,0,14.78,111
9463,Calamine Lotion 100mL,Atlas,161844,3.99,068625150357,7,100mL,,,TRUE,0,0,0,2.31,123
8159,Cerave Hydrating Cleanser,cerave,145837,25.99,3.606E+12,2,562 ml,,,TRUE,0,0,0,14.78,111
8163,Cetaphil,cetaphil,606376,21.99,7.72618E+11,1,500,,,TRUE,0,0,0,13.1,111
9200,Webber Naturals - Vitamin B12 250mcg,Webber Naturals,147741,23.99,6.25273E+11,1,200 tabs,,2028-06-30,TRUE,0,0,0,14.15,128
8170,GlaxalBase Moisturizing Cream,GlaxalBase,133728,30.99,3.65197E+11,6,450g,,,TRUE,0,0,0,19.97,111
9516,Ester-C,Ester-C,182137,22.99,029537001045,1,120 tabs,,2026-08-31,TRUE,0,0,0,13.93,128
9481,Probiotic 50 Billion,Webber Naturals,134848,41.99,6.25273E+11,5,30 vegetarian capsules,,,TRUE,0,0,0,24.43,128
8407,"Tylenol Extra Strength Acetaminophen Rapid Release Gelcaps, 500mg",Tylenol,157522,34.99,062600380050,2,120 gel caps,"h Pain Reliever Medicine for Headache, Back Pain and to Reduce Fever,",,TRUE,0,0,0,20.77,118
8519,Formedica Finger Splint Cotton Medium,Formedica,599845,5.99,7.75604E+11,3,1, ,,TRUE,0,0,0,3.53,126
8186,Jamieson Cod Liver Oil Softgels + Vitamin A + D3,Jamieson,9811,14.99,064642022363,3,100 ct, ,,TRUE,0,0,0,8.57,114
8201,Advil Strength Advil Chewable Tablets Blue Raspberry,Advil,634360,22.99,062107006217,7,40 ct,,,TRUE,0,0,0,14.19,117
8404,Tylenol Extra Str. cap,Tynenol,184998,18.99,062600142528,3,100 caplets,,,TRUE,0,0,0,11.59,118
8513,Dr.Scholl's Stylish Step Ball of Foot Cushions,Dr.Scholl's,892695,9.99,056219862649,1,1 Cushion ,,,TRUE,0,0,0,,126
8516,Dr.Scholl's - CALLUS CUSHION with Duragel Technology,Dr.Scholl's,164025,6.99,8.88853E+11,1,5 piece,,,TRUE,0,0,0,4.06,126
8203,Advil Childrens Advil Dye Free Suspension (Blue Raspberry Flavour),Advil,156010,13.99,062107006118,2,100 ml,,,TRUE,0,0,0,8.26,117
9464,CompountW Kids Pads Maximum Strength,CompountW,671636,15.99,075137008076,1,16 pads,,,TRUE,0,0,0,9.41,126
9671,Ocunox - Eye Ointment,Candor Visionn,0,23.99,8.34104E+11,10,5g,,,TRUE,0,0,0,,142
8929,Health One Corn Remover,Health One,125133,6.99,6.27981E+11,1,1 remover,,,TRUE,0,0,0,,126
8166,Cliniderm - Soothing Cream,Cliniderm,151362,21.99,3.69787E+11,4,100mL,,,TRUE,0,0,0,12.88,123
8181,Jamieson MegaCal Calcium 650mg,Jamieson,230771,21.99,064642048707,3,120 ct,,2026-04-30,TRUE,0,0,0,11.33,114
8367,Fleet Saline ENEMA SODIUM PHOSPHATE SALINE 130ML,Fleet,124386,7.99,3.0132E+11,5,130ml, ,,TRUE,0,0,0,4.5,130
8191,Jamieson Vitamin E 200 IU 100 Softgels,Jamieson,11070,23.99,064642020321,0,100 ct, ,,TRUE,0,0,0,14.37,114
8231,Bayer Aspirin 325mg Coated Regular Strength,Bayer,641712,12.99,056500124104,2,100 ct,,,TRUE,0,0,0,7.68,119
9466,Jamieson Calcium 500mg + D3 1000iu,Jamieson,963603,18.99,064642061164,0,90 caplets,,,TRUE,0,0,0,11.33,128
9214,PeptoBismol - Chewable,PeptoBismol,151891,9.99,056100082101,0,24 chewable tabs,,,TRUE,0,0,0,6.09,121
8222,Advil Extra-Strength 400mg Liqui Gels,Advil,208165,9.99,062107005012,0,12 Liq. Gels,,,TRUE,0,0,0,6.07,118
8251,Robitussin DM CoughGels,robistussin,"787473
",11.99,062107495004,0,20 ct, ,,TRUE,0,0,0,7.6,118
8252,Robitussin Mucus & Phlegm Syrup Cherry Extra Strength,robitussin,149400,11.99,062107471008,0,100 ML, ,,TRUE,0,0,0,7.6,118
8233,Health One ExtraS. Ibuprofen,Heath One,0,10.99,7.71313E+11,0,24 ct, ,,TRUE,0,0,0,,118
8237,Cepacol Cherry flavoured extra strength benzocaine and menthol lozenges ,Cepacol,27767,6.99,3.63825E+11,0,16 tab, ,,TRUE,0,0,0,3.95,118
8240,"Cepacol - Sensations Sore Throat and Cough, Sore Throat Lozenges",Cepacol,28114,6.99,3.63825E+11,0,16 tab,,,TRUE,0,0,0,3.54,118
8292,Salonpas Pain Relieving Patch Large,Salonpas,166433,5.99,4.98719E+12,0,4 Patches, ,,TRUE,0,0,0,3.43,120
9486,Jameison Vitamin D3 400iu,Jamieson,919746,11.99,064642024299,2,90 tabs,,,TRUE,0,0,0,6.63,142
8308,Gravol Ginger Multi-Symptom Cold and Fever Tablets with Willowbark,Gravol,6143,13.99,058738326732,0,20 tab, ,,TRUE,0,0,0,8.18,121
8365,"Dulcolax Bisacodyl Active Ingredient - Effective Relief of Occasional Constipation - Relief Within 15-60 Minutes - Suitable for Children 12 Years & Older, Adults and Breastfeeding Women, 10mg Supposit",Dulcolax,146246,6.99,057990062952,0,3 ct,,,TRUE,0,0,0,4.07,130
8215,"Helixia, Kids Natural Defense",Helixia,162624,34.99,6.25972E+11,1,120 ml,,,TRUE,0,0,0,19.89,117
8200,Advil JUNIOR CHEWABLE TABLETS - BLUE RASPBERRY,Advil,650176,13.99,062107006200,2,20 ct,,,TRUE,0,0,0,8.26,117
8269,"Otrivin Medicated Cold & Allergy Relief Nasal Decongestant, 30ml Mist Spray",otrivin,10984,12.99,058478460680,1,30ml, ,,TRUE,0,0,0,8.84,118
